rank,scats_site,total_volume,months_present,first_month,last_month,avg_monthly_volume,max_monthly_volume,best_month,best_month_volume,percent_of_network,cumulative_volume,cumulative_percent,percentile_band
693,1094,203060411,147,2014-01,2026-04,1381363.34,1629912,2018-01,1629912,0.037672,191951302946,35.611118,Top 25%
694,2645,202858172,147,2014-01,2026-04,1379987.56,1768110,2025-07,1768110,0.037635,192154161118,35.648753,Top 25%
695,339,202832652,147,2014-01,2026-04,1379813.96,1666815,2026-03,1666815,0.03763,192356993770,35.686383,Top 25%
696,2012,202713309,147,2014-01,2026-04,1379002.1,1720108,2016-12,1720108,0.037608,192559707079,35.72399,Top 25%
697,3612,202660448,147,2014-01,2026-04,1378642.5,1621018,2022-03,1621018,0.037598,192762367527,35.761588,Top 25%
698,844,202523775,147,2014-01,2026-04,1377712.76,1622317,2019-05,1622317,0.037573,192964891302,35.799161,Top 25%
699,2879,202285864,147,2014-01,2026-04,1376094.31,1816045,2025-10,1816045,0.037528,193167177166,35.836689,Top 25%
700,153,202264221,147,2014-01,2026-04,1375947.08,1613481,2014-10,1613481,0.037524,193369441387,35.874214,Top 25%
701,491,202241627,147,2014-01,2026-04,1375793.38,1637715,2022-03,1637715,0.03752,193571683014,35.911734,Top 25%
702,3262,202174623,147,2014-01,2026-04,1375337.57,2780614,2019-12,2780614,0.037508,193773857637,35.949242,Top 25%
703,5019,202114723,147,2014-01,2026-04,1374930.09,1619487,2024-10,1619487,0.037497,193975972360,35.986738,Top 25%
704,799,202011328,147,2014-01,2026-04,1374226.72,1669386,2025-10,1669386,0.037477,194177983688,36.024216,Top 25%
705,4488,201969291,146,2014-01,2026-04,1383351.31,1802866,2019-10,1802866,0.03747,194379952979,36.061685,Top 25%
706,161,201967519,147,2014-01,2026-04,1373928.7,1670059,2016-08,1670059,0.037469,194581920498,36.099155,Top 25%
707,1119,201952840,147,2014-01,2026-04,1373828.84,1663256,2021-03,1663256,0.037467,194783873338,36.136621,Top 25%
708,377,201838023,147,2014-01,2026-04,1373047.78,1591713,2019-10,1591713,0.037445,194985711361,36.174067,Top 25%
709,5272,201837239,147,2014-01,2026-04,1373042.44,1851388,2022-05,1851388,0.037445,195187548600,36.211512,Top 25%
710,124,201751952,147,2014-01,2026-04,1372462.26,1555217,2019-05,1555217,0.037429,195389300552,36.248941,Top 25%
711,125,201486024,147,2014-01,2026-04,1370653.22,1691733,2018-08,1691733,0.03738,195590786576,36.286321,Top 25%
712,3344,201454286,147,2014-01,2026-04,1370437.32,2657953,2023-11,2657953,0.037374,195792240862,36.323695,Top 25%
713,3619,201397008,147,2014-01,2026-04,1370047.67,1610830,2022-03,1610830,0.037364,195993637870,36.361059,Top 25%
714,3640,201331660,147,2014-01,2026-04,1369603.13,1595653,2025-03,1595653,0.037351,196194969530,36.39841,Top 25%
715,3503,201250329,147,2014-01,2026-04,1369049.86,1686790,2015-11,1686790,0.037336,196396219859,36.435747,Top 25%
716,4032,201227182,147,2014-01,2026-04,1368892.39,1594256,2026-03,1594256,0.037332,196597447041,36.473079,Top 25%
717,2812,201172141,146,2014-01,2026-04,1377891.38,1859595,2020-12,1859595,0.037322,196798619182,36.5104,Top 25%
718,378,201060349,147,2014-01,2026-04,1367757.48,1630582,2018-10,1630582,0.037301,196999679531,36.547701,Top 25%
719,4746,200958284,147,2014-01,2026-04,1367063.16,1705381,2014-03,1705381,0.037282,197200637815,36.584983,Top 25%
720,4465,200489504,147,2014-01,2026-04,1363874.18,2781116,2022-09,2781116,0.037195,197401127319,36.622179,Top 25%
721,4992,200484996,147,2014-01,2026-04,1363843.51,1582220,2025-10,1582220,0.037194,197601612315,36.659373,Top 25%
722,3700,200434024,147,2014-01,2026-04,1363496.76,1610451,2025-10,1610451,0.037185,197802046339,36.696558,Top 25%
723,199,200339015,147,2014-01,2026-04,1362850.44,1652888,2018-03,1652888,0.037167,198002385354,36.733725,Top 25%
724,640,200315696,147,2014-01,2026-04,1362691.81,1629654,2014-10,1629654,0.037163,198202701050,36.770888,Top 25%
725,662,200229308,147,2014-01,2026-04,1362104.14,1784544,2026-03,1784544,0.037147,198402930358,36.808035,Top 25%
726,2178,199997464,147,2014-01,2026-04,1360526.97,1658636,2024-10,1658636,0.037104,198602927822,36.845139,Top 25%
727,778,199985205,147,2014-01,2026-04,1360443.57,1576166,2016-11,1576166,0.037102,198802913027,36.88224,Top 25%
728,2636,199535526,147,2014-01,2026-04,1357384.53,1565558,2025-10,1565558,0.037018,199002448553,36.919258,Top 25%
729,4704,199340167,147,2014-01,2026-04,1356055.56,1587317,2017-10,1587317,0.036982,199201788720,36.95624,Top 25%
730,512,199222408,147,2014-01,2026-04,1355254.48,1608277,2024-05,1608277,0.03696,199401011128,36.9932,Top 25%
731,3190,199070320,147,2014-01,2026-04,1354219.86,2555699,2024-03,2555699,0.036932,199600081448,37.030132,Top 25%
732,268,199026039,147,2014-01,2026-04,1353918.63,1545113,2018-03,1545113,0.036924,199799107487,37.067056,Top 25%
733,2442,198994822,147,2014-01,2026-04,1353706.27,1970504,2019-10,1970504,0.036918,199998102309,37.103974,Top 25%
734,678,198985368,147,2014-01,2026-04,1353641.96,1723201,2026-03,1723201,0.036916,200197087677,37.14089,Top 25%
735,795,198974643,147,2014-01,2026-04,1353569.0,1710416,2025-10,1710416,0.036914,200396062320,37.177804,Top 25%
736,5154,198957366,122,2014-06,2026-04,1630798.08,1899580,2024-10,1899580,0.036911,200595019686,37.214715,Top 25%
737,2022,198850182,147,2014-01,2026-04,1352722.33,1677182,2025-10,1677182,0.036891,200793869868,37.251606,Top 25%
738,1101,198681988,147,2014-01,2026-04,1351578.15,1730923,2014-03,1730923,0.03686,200992551856,37.288466,Top 25%
739,755,198409437,147,2014-01,2026-04,1349724.06,1902388,2025-10,1902388,0.036809,201190961293,37.325275,Top 25%
740,600,198294310,147,2014-01,2026-04,1348940.88,1991724,2021-11,1991724,0.036788,201389255603,37.362063,Top 25%
741,1178,198196845,147,2014-01,2026-04,1348277.86,1572535,2017-03,1572535,0.03677,201587452448,37.398832,Top 25%
742,1776,198160310,81,2019-08,2026-04,2446423.58,2853411,2019-10,2853411,0.036763,201785612758,37.435596,Top 25%
743,629,198146435,147,2014-01,2026-04,1347934.93,1543473,2024-10,1543473,0.03676,201983759193,37.472356,Top 25%
744,798,198047564,147,2014-01,2026-04,1347262.34,1589010,2017-03,1589010,0.036742,202181806757,37.509098,Top 25%
745,961,197855058,147,2014-01,2026-04,1345952.78,1593560,2021-03,1593560,0.036706,202379661815,37.545804,Top 25%
746,2511,197745929,147,2014-01,2026-04,1345210.4,1723014,2024-02,1723014,0.036686,202577407744,37.582491,Top 25%
747,3662,197431886,147,2014-01,2026-04,1343074.05,1560686,2017-05,1560686,0.036628,202774839630,37.619118,Top 25%
748,848,197407552,147,2014-01,2026-04,1342908.52,1531172,2023-03,1531172,0.036623,202972247182,37.655742,Top 25%
749,130,197212606,147,2014-01,2026-04,1341582.35,2258770,2014-07,2258770,0.036587,203169459788,37.692329,Top 25%
750,659,197005972,147,2014-01,2026-04,1340176.68,1665516,2025-10,1665516,0.036549,203366465760,37.728878,Top 25%
751,4812,196949010,147,2014-01,2026-04,1339789.18,1611878,2018-05,1611878,0.036538,203563414770,37.765416,Top 25%
752,4565,196856657,147,2014-01,2026-04,1339160.93,2255856,2018-10,2255856,0.036521,203760271427,37.801937,Top 25%
753,4334,196768873,147,2014-01,2026-04,1338563.76,1659407,2014-05,1659407,0.036505,203957040300,37.838442,Top 25%
754,602,196531130,147,2014-01,2026-04,1336946.46,1630285,2017-10,1630285,0.036461,204153571430,37.874903,Top 25%
755,3563,196507834,147,2014-01,2026-04,1336787.99,1535059,2025-10,1535059,0.036456,204350079264,37.91136,Top 25%
756,886,196464113,147,2014-01,2026-04,1336490.56,1587402,2014-05,1587402,0.036448,204546543377,37.947808,Top 25%
757,283,196331886,147,2014-01,2026-04,1335591.06,1785807,2015-10,1785807,0.036424,204742875263,37.984232,Top 25%
758,200,196123581,147,2014-01,2026-04,1334174.02,2029885,2025-10,2029885,0.036385,204938998844,38.020617,Top 25%
759,281,196104794,147,2014-01,2026-04,1334046.22,1761388,2017-08,1761388,0.036382,205135103638,38.056999,Top 25%
760,454,195903184,147,2014-01,2026-04,1332674.72,1750617,2021-11,1750617,0.036344,205331006822,38.093343,Top 25%
761,3732,195898948,147,2014-01,2026-04,1332645.9,1520214,2025-03,1520214,0.036343,205526905770,38.129686,Top 25%
762,599,195725817,147,2014-01,2026-04,1331468.14,1578984,2025-08,1578984,0.036311,205722631587,38.165998,Top 25%
763,3513,195557012,147,2014-01,2026-04,1330319.81,1647974,2016-10,1647974,0.03628,205918188599,38.202278,Top 25%
764,1202,195205363,147,2014-01,2026-04,1327927.64,1474701,2025-10,1474701,0.036215,206113393962,38.238493,Top 25%
765,197,195138741,146,2014-01,2026-04,1336566.72,1664735,2017-10,1664735,0.036202,206308532703,38.274695,Top 25%
766,4014,195131976,147,2014-01,2026-04,1327428.41,1570112,2014-10,1570112,0.036201,206503664679,38.310896,Top 25%
767,2902,194999070,147,2014-01,2026-04,1326524.29,1738421,2018-10,1738421,0.036177,206698663749,38.347073,Top 25%
768,2333,194922968,147,2014-01,2026-04,1326006.59,3573670,2014-01,3573670,0.036162,206893586717,38.383235,Top 25%
769,4558,194897343,147,2014-01,2026-04,1325832.27,2299153,2025-01,2299153,0.036158,207088484060,38.419393,Top 25%
770,3363,194814928,147,2014-01,2026-04,1325271.62,1529993,2018-03,1529993,0.036142,207283298988,38.455535,Top 25%
771,2903,194587436,147,2014-01,2026-04,1323724.05,1672500,2019-08,1672500,0.0361,207477886424,38.491635,Top 25%
772,367,194509728,147,2014-01,2026-04,1323195.43,2026659,2025-03,2026659,0.036086,207672396152,38.527721,Top 25%
773,2639,194477365,147,2014-01,2026-04,1322975.27,1566598,2024-12,1566598,0.03608,207866873517,38.563801,Top 25%
774,5257,194398402,147,2014-01,2026-04,1322438.11,1561591,2019-10,1561591,0.036065,208061271919,38.599866,Top 25%
775,4266,194340257,147,2014-01,2026-04,1322042.56,1684473,2019-12,1684473,0.036054,208255612176,38.63592,Top 25%
776,3554,194337229,147,2014-01,2026-04,1322021.97,1526063,2019-03,1526063,0.036054,208449949405,38.671974,Top 25%
777,995,194328377,147,2014-01,2026-04,1321961.75,1931612,2022-03,1931612,0.036052,208644277782,38.708026,Top 25%
778,330,194290453,147,2014-01,2026-04,1321703.76,1614733,2017-12,1614733,0.036045,208838568235,38.744071,Top 25%
779,5143,194268257,147,2014-01,2026-04,1321552.77,1600227,2024-08,1600227,0.036041,209032836492,38.780112,Top 25%
780,611,194207819,147,2014-01,2026-04,1321141.63,1522207,2025-10,1522207,0.03603,209227044311,38.816142,Top 25%
781,3697,194191638,147,2014-01,2026-04,1321031.55,1539101,2019-10,1539101,0.036027,209421235949,38.852169,Top 25%
782,3330,194188858,147,2014-01,2026-04,1321012.64,1571570,2014-08,1571570,0.036026,209615424807,38.888195,Top 25%
783,2335,194054063,147,2014-01,2026-04,1320095.67,1514607,2025-10,1514607,0.036001,209809478870,38.924196,Top 25%
784,4920,194011378,147,2014-01,2026-04,1319805.29,1555797,2019-08,1555797,0.035993,210003490248,38.96019,Top 25%
785,2208,193891100,147,2014-01,2026-04,1318987.07,1628382,2015-12,1628382,0.035971,210197381348,38.996161,Top 25%
786,2706,193836796,147,2014-01,2026-04,1318617.66,1556651,2017-03,1556651,0.035961,210391218144,39.032121,Top 25%
787,149,193789937,147,2014-01,2026-04,1318298.89,1497396,2018-10,1497396,0.035952,210585008081,39.068074,Top 25%
788,208,193774696,147,2014-01,2026-04,1318195.21,1646288,2016-03,1646288,0.035949,210778782777,39.104023,Top 25%
789,4780,193560868,147,2014-01,2026-04,1316740.6,1512908,2025-10,1512908,0.03591,210972343645,39.139933,Top 25%
790,2184,193453687,147,2014-01,2026-04,1316011.48,1822221,2025-10,1822221,0.03589,211165797332,39.175823,Top 25%
791,3396,193422258,147,2014-01,2026-04,1315797.67,1551328,2025-03,1551328,0.035884,211359219590,39.211707,Top 25%
792,158,193420053,147,2014-01,2026-04,1315782.67,1493415,2023-03,1493415,0.035884,211552639643,39.24759,Top 25%
793,774,193175138,147,2014-01,2026-04,1314116.59,1551933,2019-10,1551933,0.035838,211745814781,39.283428,Top 25%
794,267,193019524,147,2014-01,2026-04,1313057.99,1489138,2024-05,1489138,0.035809,211938834305,39.319238,Top 25%
795,3939,192892336,147,2014-01,2026-04,1312192.76,1553287,2023-03,1553287,0.035786,212131726641,39.355023,Top 25%
796,3919,192872794,147,2014-01,2026-04,1312059.82,1652321,2025-03,1652321,0.035782,212324599435,39.390805,Top 25%
797,2616,192759636,147,2014-01,2026-04,1311290.04,1845910,2025-10,1845910,0.035761,212517359071,39.426567,Top 25%
798,159,192741528,147,2014-01,2026-04,1311166.86,1568383,2016-12,1568383,0.035758,212710100599,39.462324,Top 25%
799,3352,192621087,147,2014-01,2026-04,1310347.53,1467053,2019-05,1467053,0.035735,212902721686,39.49806,Top 25%
800,4540,192558335,147,2014-01,2026-04,1309920.65,1830610,2025-03,1830610,0.035724,213095280021,39.533783,Top 25%
801,4710,192407751,147,2014-01,2026-04,1308896.27,1653697,2018-05,1653697,0.035696,213287687772,39.569479,Top 25%
802,2781,191718331,147,2014-01,2026-04,1304206.33,1536473,2017-12,1536473,0.035568,213479406103,39.605047,Top 25%
803,3316,191706968,147,2014-01,2026-04,1304129.03,1613658,2018-03,1613658,0.035566,213671113071,39.640613,Top 25%
804,4989,191664737,147,2014-01,2026-04,1303841.75,1621865,2022-02,1621865,0.035558,213862777808,39.676171,Top 25%
805,2772,191568776,147,2014-01,2026-04,1303188.95,1521127,2019-03,1521127,0.03554,214054346584,39.711711,Top 25%
806,1415,191463136,101,2017-11,2026-04,1895674.61,2465466,2019-05,2465466,0.035521,214245809720,39.747232,Top 25%
807,3695,191439726,147,2014-01,2026-04,1302311.06,1578675,2025-03,1578675,0.035516,214437249446,39.782748,Top 25%
808,5801,191432716,147,2014-01,2026-04,1302263.37,2155269,2018-09,2155269,0.035515,214628682162,39.818263,Top 25%
809,335,191354028,147,2014-01,2026-04,1301728.08,1516054,2026-03,1516054,0.0355,214820036190,39.853763,Top 25%
810,2730,191282754,147,2014-01,2026-04,1301243.22,1582475,2018-05,1582475,0.035487,215011318944,39.88925,Top 25%
811,3113,191232543,147,2014-01,2026-04,1300901.65,2183998,2018-05,2183998,0.035478,215202551487,39.924728,Top 25%
812,3229,191230831,147,2014-01,2026-04,1300890.01,1943034,2019-03,1943034,0.035477,215393782318,39.960205,Top 25%
813,5253,191022757,147,2014-01,2026-04,1299474.54,2241449,2014-01,2241449,0.035439,215584805075,39.995644,Top 25%
814,2343,190958088,147,2014-01,2026-04,1299034.61,1584127,2016-11,1584127,0.035427,215775763163,40.031071,Top 25%
815,1145,190678315,147,2014-01,2026-04,1297131.39,1570190,2025-10,1570190,0.035375,215966441478,40.066446,Top 25%
816,3699,190652360,147,2014-01,2026-04,1296954.83,1732002,2021-11,1732002,0.03537,216157093838,40.101816,Top 25%
817,3345,190635570,147,2014-01,2026-04,1296840.61,6541703,2020-04,6541703,0.035367,216347729408,40.137183,Top 25%
818,4159,190543009,147,2014-01,2026-04,1296210.95,1557272,2019-08,1557272,0.03535,216538272417,40.172533,Top 25%
819,5021,190332888,147,2014-01,2026-04,1294781.55,1478401,2021-03,1478401,0.035311,216728605305,40.207844,Top 25%
820,237,190178717,147,2014-01,2026-04,1293732.77,1559125,2025-10,1559125,0.035282,216918784022,40.243126,Top 25%
821,5014,189962800,147,2014-01,2026-04,1292263.95,2008476,2021-11,2008476,0.035242,217108746822,40.278368,Top 25%
822,618,189951200,147,2014-01,2026-04,1292185.03,1678313,2019-03,1678313,0.03524,217298698022,40.313608,Top 25%
823,4448,189912709,147,2014-01,2026-04,1291923.19,2718861,2025-07,2718861,0.035233,217488610731,40.348841,Top 25%
824,2021,189801202,147,2014-01,2026-04,1291164.64,1626404,2019-10,1626404,0.035212,217678411933,40.384053,Top 25%
825,4043,189744728,147,2014-01,2026-04,1290780.46,1479582,2019-10,1479582,0.035202,217868156661,40.419255,Top 25%
826,1113,189737174,147,2014-01,2026-04,1290729.07,1638721,2019-05,1638721,0.0352,218057893835,40.454456,Top 25%
827,194,189454388,147,2014-01,2026-04,1288805.36,1537873,2017-03,1537873,0.035148,218247348223,40.489603,Top 25%
828,4041,189364698,147,2014-01,2026-04,1288195.22,1446629,2017-03,1446629,0.035131,218436712921,40.524735,Top 25%
829,403,189074559,147,2014-01,2026-04,1286221.49,1945462,2021-11,1945462,0.035077,218625787480,40.559812,Top 25%
830,3238,188866610,147,2014-01,2026-04,1284806.87,1668011,2018-05,1668011,0.035039,218814654090,40.594851,Top 25%
831,3659,188374431,147,2014-01,2026-04,1281458.71,1548713,2015-05,1548713,0.034948,219003028521,40.629799,Top 25%
832,358,188334558,147,2014-01,2026-04,1281187.47,1634476,2025-08,1634476,0.03494,219191363079,40.664739,Top 25%
833,2787,188282596,147,2014-01,2026-04,1280833.99,1625974,2018-10,1625974,0.03493,219379645675,40.699669,Top 25%
834,4805,188193760,147,2014-01,2026-04,1280229.66,1526012,2014-05,1526012,0.034914,219567839435,40.734583,Top 25%
835,2637,188113351,147,2014-01,2026-04,1279682.66,1483497,2025-10,1483497,0.034899,219755952786,40.769482,Top 25%
836,438,188100661,147,2014-01,2026-04,1279596.33,1572582,2018-10,1572582,0.034897,219944053447,40.804379,Top 25%
837,717,188059733,147,2014-01,2026-04,1279317.91,1644957,2023-03,1644957,0.034889,220132113180,40.839268,Top 25%
838,2423,188001966,147,2014-01,2026-04,1278924.94,1462774,2019-08,1462774,0.034878,220320115146,40.874147,Top 25%
839,163,187677542,147,2014-01,2026-04,1276717.97,1487669,2017-03,1487669,0.034818,220507792688,40.908965,Top 25%
840,4919,187614237,147,2014-01,2026-04,1276287.33,1714727,2025-10,1714727,0.034806,220695406925,40.943771,Top 25%
841,2768,187573043,147,2014-01,2026-04,1276007.1,1514601,2018-10,1514601,0.034799,220882979968,40.97857,Top 25%
842,3177,187486409,147,2014-01,2026-04,1275417.75,2140349,2024-08,2140349,0.034783,221070466377,41.013353,Top 25%
843,4661,187458784,147,2014-01,2026-04,1275229.82,2425012,2025-07,2425012,0.034778,221257925161,41.048131,Top 25%
844,5249,187436651,147,2014-01,2026-04,1275079.26,2636822,2023-06,2636822,0.034774,221445361812,41.082904,Top 25%
845,5064,187338289,147,2014-01,2026-04,1274410.13,1617852,2026-03,1617852,0.034755,221632700101,41.117659,Top 25%
846,2166,187328807,147,2014-01,2026-04,1274345.63,1462898,2024-10,1462898,0.034754,221820028908,41.152413,Top 25%
847,4145,187281836,147,2014-01,2026-04,1274026.1,2066666,2026-03,2066666,0.034745,222007310744,41.187158,Top 25%
848,3314,187229907,147,2014-01,2026-04,1273672.84,1605745,2024-05,1605745,0.034735,222194540651,41.221893,Top 25%
849,4740,187183984,147,2014-01,2026-04,1273360.44,1530404,2025-10,1530404,0.034727,222381724635,41.25662,Top 25%
850,310,187151080,147,2014-01,2026-04,1273136.6,1624460,2023-10,1624460,0.034721,222568875715,41.29134,Top 25%
851,1331,187089408,147,2014-01,2026-04,1272717.06,11736729,2022-05,11736729,0.034709,222755965123,41.326049,Top 25%
852,459,186627902,147,2014-01,2026-04,1269577.56,1488205,2024-10,1488205,0.034624,222942593025,41.360673,Top 25%
853,3690,186545150,147,2014-01,2026-04,1269014.63,1658208,2025-07,1658208,0.034608,223129138175,41.395281,Top 25%
854,4356,186278151,147,2014-01,2026-04,1267198.31,2195168,2026-03,2195168,0.034559,223315416326,41.42984,Top 25%
855,3884,186241724,147,2014-01,2026-04,1266950.5,1477666,2014-03,1477666,0.034552,223501658050,41.464392,Top 25%
856,3150,186172190,147,2014-01,2026-04,1266477.48,1463374,2025-10,1463374,0.034539,223687830240,41.498931,Top 25%
857,4506,186131134,147,2014-01,2026-04,1266198.19,1512588,2017-03,1512588,0.034531,223873961374,41.533462,Top 25%
858,4160,186127831,147,2014-01,2026-04,1266175.72,1421458,2025-10,1421458,0.034531,224060089205,41.567993,Top 25%
859,191,185963015,147,2014-01,2026-04,1265054.52,1683272,2019-03,1683272,0.0345,224246052220,41.602493,Top 25%
860,2347,185782284,147,2014-01,2026-04,1263825.06,2672852,2018-08,2672852,0.034467,224431834504,41.636959,Top 25%
